,Track Name,Artist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,is_key_0,is_key_1,is_key_2,is_key_3,is_key_4,is_key_5,is_key_6,is_key_7,is_key_8,is_key_9,is_key_10,is_key_11
961,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,0.207,0.6829999999999999,190428,0.53,0.0,0.39399999999999996,-4.918,0,0.142,75.016,4,0.645,0,0,0,0,0,1,0,0,0,0,0,0
962,Sometimes...,"Tyler, The Creator",0.9590000000000001,0.552,36160,0.415,0.000239,0.16399999999999998,-11.995999999999999,1,0.0451,72.862,4,0.36,0,0,0,1,0,0,0,0,0,0,0,0
963,Pothole,"Tyler, The Creator",0.51,0.5429999999999999,237000,0.5720000000000001,7.23e-06,0.28,-8.974,1,0.33799999999999997,89.38600000000001,4,0.569,0,0,0,0,0,0,0,0,0,0,0,1
964,One More Light,Linkin Park,0.904,0.593,255067,0.2,0.0,0.0897,-11.062999999999999,1,0.0311,83.96600000000001,4,0.17,0,0,0,0,0,0,0,0,1,0,0,0
965,Garden Shed,"Tyler, The Creator",0.381,0.423,223947,0.456,0.016,0.12,-8.45,0,0.0579,112.984,4,0.14800000000000002,0,0,1,0,0,0,0,0,0,0,0,0
966,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,0.106,0.6970000000000001,211413,0.84,0.0,0.748,-4.602,0,0.054000000000000006,128.034,4,0.452,0,0,0,0,0,0,0,0,0,1,0,0
967,Minute,NAV,0.0717,0.68,265373,0.552,0.000106,0.462,-8.363,0,0.261,163.16299999999998,4,0.294,0,0,0,0,0,1,0,0,0,0,0,0
968,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey,0.841,0.493,253532,0.426,0.0003,0.0912,-8.368,1,0.032,122.654,4,0.158,0,0,0,0,0,1,0,0,0,0,0,0
969,Lust For Life (with The Weeknd),Lana Del Rey,0.588,0.506,264066,0.6679999999999999,0.002,0.364,-8.654,0,0.0582,99.98200000000001,4,0.285,1,0,0,0,0,0,0,0,0,0,0,0
970,Breaking The Habit,Linkin Park,0.10800000000000001,0.579,196907,0.8490000000000001,0.0,0.0909,-5.218,0,0.0303,100.021,4,0.581,0,0,0,0,1,0,0,0,0,0,0,0
971,Cherry,Lana Del Rey,0.034,0.502,180902,0.5489999999999999,0.00335,0.31,-9.552,0,0.057,124.72,3,0.32,0,0,0,0,0,0,0,0,1,0,0,0
972,13 Beaches,Lana Del Rey,0.5539999999999999,0.34700000000000003,295569,0.401,0.0901,0.19699999999999998,-9.13,1,0.0376,143.89600000000002,4,0.239,0,0,0,0,0,0,0,1,0,0,0,0
973,Leave Out All The Rest,Linkin Park,0.209,0.509,209307,0.629,1.99e-06,0.369,-6.434,1,0.0335,80.012,4,0.237,1,0,0,0,0,0,0,0,0,0,0,0
974,Droppin' Seeds,"Tyler, The Creator",0.10300000000000001,0.401,60000,0.532,0.0,0.478,-11.554,0,0.508,84.777,4,0.413,0,0,0,0,0,1,0,0,0,0,0,0
975,BURN IT DOWN,Linkin Park,0.0143,0.585,230253,0.972,0.0,0.0707,-4.45,0,0.0534,110.006,4,0.585,0,0,0,0,0,0,0,0,0,1,0,0
976,November,"Tyler, The Creator",0.354,0.547,225347,0.759,2.15e-05,0.6759999999999999,-7.039,0,0.413,91.85,4,0.575,0,1,0,0,0,0,0,0,0,0,0,0
977,White Mustang,Lana Del Rey,0.46,0.669,164710,0.47,0.00179,0.0946,-8.686,0,0.043,114.99600000000001,4,0.28800000000000003,0,0,0,0,0,0,1,0,0,0,0,0
978,Glitter,"Tyler, The Creator",0.306,0.449,224893,0.434,2.76e-06,0.633,-11.777000000000001,1,0.243,78.57,5,0.371,0,1,0,0,0,0,0,0,0,0,0,0
979,In My Feelings,Lana Del Rey,0.0546,0.542,238719,0.69,0.0686,0.113,-6.367000000000001,1,0.102,89.94200000000001,4,0.319,0,0,1,0,0,0,0,0,0,0,0,0
980,Nobody Can Save Me,Linkin Park,0.0107,0.645,225547,0.688,0.0,0.18600000000000003,-4.749,1,0.0341,139.957,4,0.433,0,0,0,0,0,0,0,0,0,0,0,1
981,A Place For My Head,Linkin Park,0.0144,0.603,184640,0.9079999999999999,0.0,0.6709999999999999,-5.254,1,0.184,133.063,4,0.457,0,0,0,0,0,0,0,0,0,0,0,1
982,Talking to Myself,Linkin Park,0.0018399999999999998,0.593,231307,0.7120000000000001,0.0,0.128,-6.325,0,0.0286,124.01299999999999,4,0.473,0,0,1,0,0,0,0,0,0,0,0,0
983,Points Of Authority,Linkin Park,0.03,0.512,200240,0.97,0.0,0.0994,-3.886,0,0.212,94.95200000000001,4,0.42700000000000005,0,0,0,0,0,0,0,0,1,0,0,0
984,Shadow Of The Day,Linkin Park,0.006540000000000001,0.29,289907,0.373,0.0242,0.106,-7.862,1,0.0313,109.90299999999999,4,0.0634,0,0,0,0,0,0,0,0,0,0,0,1
985,Fuck That Check Up (feat. Lil Uzi Vert),Meek Mill,0.00227,0.861,257867,0.715,0.0,0.14400000000000002,-4.393,0,0.301,148.971,4,0.535,0,0,0,0,0,0,0,0,0,0,0,1
986,Lying From You,Linkin Park,0.00777,0.535,175373,0.951,0.0,0.0669,-3.324,0,0.18,160.102,4,0.723,0,0,0,1,0,0,0,0,0,0,0,0
987,Wins & Losses,Meek Mill,0.0948,0.6829999999999999,189057,0.8540000000000001,0.0,0.267,-3.915,1,0.196,92.006,4,0.131,0,0,1,0,0,0,0,0,0,0,0,0
988,Runaway,Linkin Park,0.0142,0.636,183973,0.884,0.0,0.253,-4.743,1,0.0584,109.16,4,0.446,0,0,0,0,0,0,0,1,0,0,0,0
989,"Enjoy Right Now, Today","Tyler, The Creator",0.037000000000000005,0.7290000000000001,235400,0.675,0.847,0.0891,-6.007999999999999,1,0.187,162.126,4,0.654,0,1,0,0,0,0,0,0,0,0,0,0
990,We Ball (feat. Young Thug),Meek Mill,0.141,0.624,227957,0.728,0.0,0.106,-6.39,1,0.465,152.088,4,0.599,1,0,0,0,0,0,0,0,0,0,0,0
991,From The Inside,Linkin Park,0.042,0.466,173933,0.965,0.0,0.10099999999999999,-2.597,0,0.0904,95.02799999999999,3,0.45299999999999996,0,1,0,0,0,0,0,0,0,0,0,0
992,A$AP Ferg,NAV,0.188,0.5770000000000001,257493,0.41,0.0,0.0821,-8.996,1,0.46,140.006,4,0.24100000000000002,0,0,0,0,0,0,0,1,0,0,0,0
993,Perfect Timing (Intro),NAV,0.0715,0.78,177027,0.47600000000000003,0.0005139999999999999,0.222,-10.056000000000001,1,0.331,77.047,4,0.185,0,0,0,0,0,0,0,0,1,0,0,0
994,Invisible,Linkin Park,0.0455,0.47,214347,0.74,0.0,0.091,-6.093,1,0.07,84.84100000000001,4,0.562,0,0,0,0,0,0,0,0,0,0,0,1
995,Coachella - Woodstock In My Mind,Lana Del Rey,0.19899999999999998,0.545,258398,0.659,1.98e-05,0.0656,-7.375,1,0.091,129.81799999999998,4,0.45799999999999996,0,0,0,0,0,0,0,1,0,0,0,0
996,God Bless America - And All The Beautiful Women In It,Lana Del Rey,0.41200000000000003,0.494,276437,0.703,0.226,0.122,-6.638,1,0.0649,87.963,4,0.212,0,0,0,0,0,0,0,0,0,1,0,0
997,Ahead Of Myself,X Ambassadors,0.0015,0.5870000000000001,223147,0.5489999999999999,0.0,0.0862,-7.817,1,0.0347,89.95200000000001,4,0.364,0,0,0,0,0,1,0,0,0,0,0,0
998,Issues,Meek Mill,0.16699999999999998,0.784,211685,0.608,0.0,0.0871,-5.885,1,0.245,90.713,4,0.382,0,0,0,0,0,0,0,1,0,0,0,0
999,Tomorrow Never Came (feat. Sean Ono Lennon),Lana Del Rey,0.7979999999999999,0.321,307540,0.413,0.000254,0.109,-9.7,1,0.038,116.336,3,0.159,1,0,0,0,0,0,0,0,0,0,0,0
1000,Don't Stay,Linkin Park,0.0015300000000000001,0.488,187933,0.995,0.0,0.9109999999999999,-3.096,0,0.10800000000000001,90.05799999999999,4,0.679,0,1,0,0,0,0,0,0,0,0,0,0
1001,My December,Linkin Park,0.375,0.73,260560,0.585,0.0101,0.147,-9.274,1,0.0238,100.021,4,0.721,1,0,0,0,0,0,0,0,0,0,0,0
1002,Believe,A-Trak,0.0717,0.86,213732,0.6779999999999999,0.0,0.0742,-4.547,1,0.0793,142.07399999999998,4,0.7240000000000001,0,0,1,0,0,0,0,0,0,0,0,0
1003,Heroin,Lana Del Rey,0.537,0.41600000000000004,355184,0.41100000000000003,0.0109,0.11,-8.652999999999999,0,0.0357,119.36,4,0.0957,0,0,0,0,0,0,0,0,0,0,0,1
1004,When The World Was At War We Kept Dancing,Lana Del Rey,0.106,0.608,275617,0.6,0.0063,0.172,-7.252000000000001,1,0.0384,116.027,4,0.19399999999999998,0,0,0,0,0,0,0,1,0,0,0,0
1005,Heavy Heart,Meek Mill,0.239,0.47200000000000003,250467,0.695,0.0,0.0942,-5.008,0,0.44299999999999995,73.031,3,0.35100000000000003,0,0,0,0,0,0,0,0,0,0,1,0
1006,Both Sides,NAV,0.299,0.741,208867,0.486,0.00037,0.289,-8.812999999999999,1,0.319,140.06,4,0.27399999999999997,0,1,0,0,0,0,0,0,0,0,0,0
1007,1942 Flows,Meek Mill,0.0515,0.63,282667,0.628,0.0,0.091,-4.016,1,0.327,121.307,5,0.266,0,0,1,0,0,0,0,0,0,0,0,0
1008,Unforgettable,Thomas Rhett,0.0293,0.664,157080,0.743,9.42e-05,0.0897,-5.537000000000001,1,0.0293,130.03,4,0.821,0,0,0,0,0,0,0,1,0,0,0,0
1009,Would You Ever,Skrillex,0.0079,0.653,234286,0.91,0.0,0.318,-3.36,1,0.0566,126.04700000000001,4,0.0921,0,0,0,0,0,0,0,0,0,0,1,0
1010,Learn To Let Go,Kesha,0.0036899999999999997,0.515,217547,0.847,6.659999999999999e-05,0.293,-2.951,1,0.039,168.104,4,0.645,0,0,0,0,0,1,0,0,0,0,0,0
1011,Boys,Charli XCX,0.0646,0.867,162586,0.545,0.00028900000000000003,0.0505,-5.192,1,0.0625,139.94299999999998,4,0.525,0,0,1,0,0,0,0,0,0,0,0,0
1012,You Da Baddest,Future,0.109,0.807,242933,0.736,0.0072900000000000005,0.10400000000000001,-6.747999999999999,1,0.151,154.023,4,0.54,0,0,0,0,0,0,0,1,0,0,0,0
1013,Worst In Me,Julia Michaels,0.0704,0.6779999999999999,206720,0.627,0.0,0.17,-8.008,1,0.0613,105.956,4,0.252,0,0,0,0,0,0,1,0,0,0,0,0
1014,Marmalade (feat. Lil Yachty),Macklemore,0.0098,0.922,261615,0.583,0.0,0.0962,-4.982,1,0.0753,136.043,4,0.494,0,0,0,0,0,1,0,0,0,0,0,0
1015,Run For Cover,The Killers,0.00156,0.461,223067,0.9570000000000001,0.00385,0.313,-3.306,1,0.139,165.092,4,0.461,0,0,0,0,0,1,0,0,0,0,0,0
1016,Either Way,Snakehips,0.309,0.635,187589,0.659,0.0,0.302,-4.92,1,0.155,178.018,4,0.54,0,0,0,0,0,0,0,0,1,0,0,0
1017,Ok,Lil Pump,0.00909,0.884,125584,0.517,0.0,0.22399999999999998,-8.987,1,0.43,145.96,4,0.5870000000000001,0,0,0,0,0,0,0,0,1,0,0,0
1018,Why,Sabrina Carpenter,0.157,0.669,171096,0.561,0.0,0.0739,-4.923,0,0.209,180.044,4,0.604,0,0,0,0,0,0,0,0,0,0,0,1
1019,do re mi (feat. Gucci Mane),blackbear,0.0058,0.7390000000000001,233705,0.6629999999999999,0.0,0.212,-6.331,1,0.0601,112.025,3,0.196,0,0,0,0,0,0,0,0,1,0,0,0
1020,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,0.191,0.6779999999999999,184248,0.8190000000000001,0.0,0.159,-3.306,1,0.0313,90.00399999999999,4,0.499,0,0,0,0,0,0,0,0,1,0,0,0
1021,Flatliner (feat. Dierks Bentley),Cole Swindell,0.00434,0.555,177067,0.8959999999999999,0.0,0.145,-3.295,1,0.0388,114.995,4,0.578,1,0,0,0,0,0,0,0,0,0,0,0
1022,Perplexing Pegasus,Rae Sremmurd,0.000676,0.898,204787,0.447,1.04e-05,0.365,-8.849,1,0.0772,145.964,4,0.308,0,1,0,0,0,0,0,0,0,0,0,0
1023,OMG,Camila Cabello,0.0295,0.655,228893,0.5760000000000001,0.115,0.132,-6.735,0,0.0536,139.953,4,0.16699999999999998,0,0,0,0,0,1,0,0,0,0,0,0
1024,Reminder - Remix,The Weeknd,0.149,0.745,221968,0.65,0.0,0.107,-5.992000000000001,0,0.22699999999999998,159.994,4,0.521,1,0,0,0,0,0,0,0,0,0,0,0
1025,Nothing Wrong,G-Eazy,0.0963,0.621,268193,0.6729999999999999,0.0,0.306,-7.518,1,0.361,80.471,4,0.276,0,0,1,0,0,0,0,0,0,0,0,0
1026,Hymn,Kesha,0.147,0.488,205600,0.5379999999999999,0.0,0.305,-4.974,1,0.076,67.03699999999999,4,0.38,0,0,0,0,0,0,1,0,0,0,0,0
1027,No Lies (feat. Wiz Khalifa),Ugly God,0.302,0.805,187571,0.429,4.8599999999999995e-05,0.0962,-11.902000000000001,1,0.182,77.488,4,0.332,0,1,0,0,0,0,0,0,0,0,0,0
1028,Welcome To The Booty Tape,Ugly God,0.48,0.557,141642,0.312,3.9500000000000005e-05,0.124,-15.003,1,0.27699999999999997,89.484,5,0.0748,0,0,0,0,0,0,0,0,0,1,0,0
1029,Stop Smoking Black & Milds,Ugly God,0.0603,0.813,115922,0.366,0.0,0.0864,-10.53,0,0.337,77.531,4,0.184,0,0,0,0,0,1,0,0,0,0,0,0
1030,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha,0.0474,0.7829999999999999,207090,0.36,0.00795,0.0862,-7.947,0,0.1,74.999,4,0.41200000000000003,1,0,0,0,0,0,0,0,0,0,0,0
1031,Changes,Hazers,0.00665,0.49,204878,0.601,1.81e-06,0.0907,-6.131,1,0.196,98.96600000000001,4,0.245,0,1,0,0,0,0,0,0,0,0,0,0
1032,Somethin' I'm Good At,Brett Eldredge,0.0453,0.574,217333,0.937,0.0,0.242,-4.34,1,0.11199999999999999,103.006,4,0.446,0,0,0,0,0,1,0,0,0,0,0,0
1033,Fuck Ugly God,Ugly God,0.242,0.878,128669,0.233,0.0,0.0817,-11.311,0,0.603,134.95600000000002,4,0.135,0,0,0,0,0,1,0,0,0,0,0,0
1034,Killing Time,R3HAB,0.45399999999999996,0.47700000000000004,193143,0.581,1.59e-06,0.196,-7.555,0,0.11699999999999999,110.04899999999999,4,0.171,0,0,0,0,0,0,0,0,0,0,1,0
1035,No Stopping You,Brett Eldredge,0.742,0.568,221827,0.508,3.02e-05,0.10099999999999999,-7.73,1,0.0338,75.07300000000001,4,0.188,0,0,0,0,0,0,0,0,0,1,0,0
1036,I'm Tryna Fuck,Ugly God,0.215,0.794,112547,0.364,0.0,0.0987,-13.181,1,0.373,144.982,4,0.159,0,0,1,0,0,0,0,0,0,0,0,0
1037,Havana,Camila Cabello,0.18600000000000003,0.768,216897,0.517,3.8e-05,0.10400000000000001,-4.323,0,0.0312,104.992,4,0.418,0,0,0,0,0,0,0,1,0,0,0,0
1038,Dance With The Devil,Gucci Mane,0.0727,0.77,264957,0.478,3.52e-05,0.11199999999999999,-5.937,1,0.237,174.102,4,0.19399999999999998,0,0,0,0,0,0,0,1,0,0,0,0
1039,Silence,Marshmello,0.256,0.52,180823,0.7609999999999999,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003,0,0,0,0,1,0,0,0,0,0,0,0
1040,Lonely Together (feat. Rita Ora),Avicii,0.146,0.647,181812,0.669,2.14e-05,0.0805,-5.292000000000001,1,0.0594,103.09899999999999,4,0.22899999999999998,0,0,0,0,0,1,0,0,0,0,0,0
1041,Let 'Em Talk,Kesha,0.0357,0.479,185813,0.929,0.125,0.14800000000000002,-3.4610000000000003,1,0.141,179.912,4,0.606,0,0,0,0,0,0,0,0,0,1,0,0
1042,Without You (feat. Sandro Cavazza),Avicii,0.00179,0.652,181673,0.855,0.0,0.0404,-4.832,1,0.0441,134.009,4,0.27899999999999997,0,0,1,0,0,0,0,0,0,0,0,0
1043,What About Us,P!nk,0.0254,0.386,271520,0.594,3.03e-06,0.0873,-6.186,1,0.0565,113.84299999999999,4,0.187,0,1,0,0,0,0,0,0,0,0,0,0
1044,Angel,Fifth Harmony,0.00339,0.738,189440,0.525,0.0,0.35100000000000003,-6.297999999999999,0,0.0371,124.008,4,0.13,0,1,0,0,0,0,0,0,0,0,0,0
1045,Little Of Your Love - BloodPop® Remix,HAIM,0.171,0.65,204362,0.8420000000000001,0.0,0.46299999999999997,-3.071,0,0.0565,112.04799999999999,4,0.501,0,1,0,0,0,0,0,0,0,0,0,0
1046,Something New (feat. Ty Dolla $ign),Wiz Khalifa,0.0935,0.8140000000000001,200774,0.635,0.0,0.0892,-6.609,0,0.0809,87.581,4,0.784,0,0,0,0,0,0,0,1,0,0,0,0
1047,Rainbow,Kesha,0.693,0.622,218640,0.39299999999999996,0.0,0.124,-6.269,1,0.0281,120.111,4,0.5479999999999999,1,0,0,0,0,0,0,0,0,0,0,0
1048,Bastards,Kesha,0.17300000000000001,0.498,231360,0.33899999999999997,0.0,0.1,-9.047,1,0.0281,78.899,4,0.305,0,0,0,0,0,0,0,1,0,0,0,0
1049,Sixteen,Thomas Rhett,0.0147,0.703,178333,0.525,2.33e-06,0.15,-7.0089999999999995,1,0.0275,106.97,4,0.425,0,1,0,0,0,0,0,0,0,0,0,0
1050,(Not) The One,Bebe Rexha,0.0281,0.61,181674,0.731,0.0,0.272,-5.187,1,0.11599999999999999,97.935,4,0.7240000000000001,0,0,0,0,0,0,0,0,1,0,0,0
1051,Nasty (Who Dat),A$AP Ferg,0.0188,0.6609999999999999,210682,0.631,3.3e-05,0.342,-4.561,0,0.14400000000000002,179.074,4,0.409,0,0,0,0,1,0,0,0,0,0,0,0
1052,Finding You,Kesha,0.14,0.40399999999999997,172773,0.738,4.6700000000000003e-05,0.133,-3.985,1,0.0562,199.66099999999997,4,0.36700000000000005,0,0,0,0,0,0,0,1,0,0,0,0
1053,Hunt You Down,Kesha,0.0671,0.584,197893,0.946,0.0,0.0863,-3.576,0,0.11900000000000001,105.906,4,0.395,0,0,0,0,0,0,0,1,0,0,0,0
1054,The Race,Tay-K,0.0168,0.7879999999999999,140945,0.5329999999999999,0.0,0.204,-7.593999999999999,1,0.35200000000000004,80.04,4,0.46799999999999997,0,0,0,0,0,0,0,0,0,1,0,0
1055,When It Rains It Pours,Luke Combs,0.013000000000000001,0.551,240760,0.8009999999999999,6.03e-06,0.265,-5.069,1,0.0303,128.02700000000002,4,0.625,0,0,0,0,0,0,1,0,0,0,0,0
1056,No Fear,DeJ Loaf,0.387,0.614,169853,0.682,0.0,0.134,-4.117,0,0.102,100.20200000000001,4,0.5660000000000001,0,0,0,0,0,0,0,0,0,0,0,1
1057,Friends (with BloodPop®),Justin Bieber,0.00398,0.7440000000000001,189467,0.752,0.0,0.307,-5.316,1,0.0368,104.99,4,0.65,0,0,0,0,0,0,0,0,1,0,0,0
1058,It Wasn't Me,Shaggy,0.0561,0.853,227600,0.606,0.0,0.313,-4.596,1,0.0713,94.759,4,0.654,1,0,0,0,0,0,0,0,0,0,0,0
1059,Questions,Chris Brown,0.00543,0.614,129478,0.598,0.0,0.1,-6.335,0,0.0561,105.803,4,0.565,0,0,0,0,0,0,0,0,0,0,1,0
1060,I Get The Bag (feat. Migos),Gucci Mane,0.0232,0.89,233087,0.633,0.000343,0.0993,-5.475,1,0.168,139.94799999999998,4,0.425,0,0,0,0,0,0,0,0,0,0,0,1
1061,Younger Now,Miley Cyrus,0.00124,0.551,248782,0.8690000000000001,3.0299999999999998e-05,0.16399999999999998,-5.043,1,0.0606,121.91,4,0.297,0,0,0,0,0,0,0,0,0,1,0,0
1062,Grave,Thomas Rhett,0.0472,0.5539999999999999,193693,0.643,0.0,0.136,-5.471,1,0.0286,142.031,4,0.614,0,0,0,0,0,1,0,0,0,0,0,0
1063,Roll In Peace (feat. XXXTENTACION),Kodak Black,0.0306,0.747,213132,0.524,0.0,0.2,-6.807,0,0.245,140.053,4,0.363,0,0,0,0,0,0,0,0,0,0,1,0
1064,Trap And A Dream,A$AP Ferg,0.040999999999999995,0.611,189667,0.804,0.0,0.418,-5.632999999999999,1,0.276,162.08700000000002,4,0.374,0,1,0,0,0,0,0,0,0,0,0,0
1065,Reggaetón Lento (Remix),CNCO,0.154,0.527,188797,0.907,0.0,0.0993,-3.09,0,0.11,93.81299999999999,4,0.664,0,0,0,0,1,0,0,0,0,0,0,0
1066,Cross My Mind Pt. 2 (feat. Kiiara),A R I Z O N A,0.0646,0.632,217793,0.805,5.8299999999999994e-05,0.161,-5.188,1,0.045,93.009,4,0.429,1,0,0,0,0,0,0,0,0,0,0,0
1067,Dreams,ZHU,0.0029,0.521,268044,0.55,0.171,0.0955,-6.222,1,0.0709,184.018,4,0.0391,0,1,0,0,0,0,0,0,0,0,0,0
1068,Boss,Lil Pump,0.0304,0.8029999999999999,106021,0.789,0.0,0.37799999999999995,-3.4339999999999997,0,0.0383,119.999,4,0.647,0,0,0,0,0,0,0,0,0,0,1,0
1069,D Rose,Lil Pump,0.201,0.7809999999999999,135497,0.5529999999999999,0.000233,0.38299999999999995,-4.277,1,0.0735,121.96799999999999,4,0.308,1,0,0,0,0,0,0,0,0,0,0,0
1070,Built My Legacy (feat. Offset),Kodak Black,0.255,0.858,184271,0.598,0.0,0.0869,-4.961,1,0.311,147.945,4,0.696,0,1,0,0,0,0,0,0,0,0,0,0
1071,Versatile,Kodak Black,0.14,0.537,418628,0.7509999999999999,0.0,0.20600000000000002,-4.082,1,0.33799999999999997,70.475,3,0.308,0,0,0,0,0,0,0,0,1,0,0,0
1072,Get to the Money,Chad Focus,0.344,0.639,237923,0.855,3.63e-06,0.1,-6.2139999999999995,1,0.365,139.851,4,0.59,0,0,0,0,0,0,0,1,0,0,0,0
1073,Total Eclipse of The Heart,Bonnie Tyler,0.213,0.435,267787,0.7120000000000001,0.0,0.314,-6.172999999999999,1,0.0668,131.251,4,0.151,0,0,0,0,0,0,0,0,1,0,0,0
1074,Radioactive,Imagine Dragons,0.11900000000000001,0.473,186813,0.777,7.87e-05,0.6709999999999999,-3.698,1,0.059000000000000004,136.249,4,0.21,0,0,0,0,0,0,0,0,0,1,0,0
1075,Bonita,J Balvin,0.0106,0.782,265747,0.868,0.00252,0.29,-1.715,0,0.04,96.042,4,0.884,0,0,0,0,0,1,0,0,0,0,0,0
1076,Look What You Made Me Do,Taylor Swift,0.21,0.767,211859,0.6709999999999999,1.12e-05,0.129,-6.416,0,0.142,128.072,4,0.474,0,0,0,0,0,0,0,0,0,1,0,0
1077,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,0.617,0.703,221747,0.757,0.0,0.106,-3.612,1,0.05,82.008,4,0.696,0,1,0,0,0,0,0,0,0,0,0,0
1078,Sauce It Up,Lil Uzi Vert,0.0715,0.813,207039,0.528,0.0,0.125,-6.305,0,0.313,79.532,4,0.131,0,0,0,0,0,0,1,0,0,0,0,0
1079,444+222,Lil Uzi Vert,0.0235,0.7909999999999999,247347,0.513,2.8300000000000003e-05,0.10099999999999999,-6.568,0,0.26899999999999996,76.997,4,0.48100000000000004,0,0,0,0,0,0,0,0,0,0,1,0
1080,Two®,Lil Uzi Vert,0.424,0.266,185276,0.642,0.0,0.0943,-5.132999999999999,1,0.0694,75.02199999999999,4,0.0371,0,0,0,0,0,0,0,1,0,0,0,0
1081,Jocelyn Flores,XXXTENTACION,0.469,0.872,119133,0.391,4.13e-06,0.297,-9.144,0,0.242,134.02100000000002,4,0.43700000000000006,1,0,0,0,0,0,0,0,0,0,0,0
1082,Fuck Love (feat. Trippie Redd),XXXTENTACION,0.0172,0.797,146520,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0,0.0412,131.036,4,0.32899999999999996,1,0,0,0,0,0,0,0,0,0,0,0
1083,For Real,Lil Uzi Vert,0.159,0.902,177048,0.6729999999999999,0.0,0.289,-7.481,1,0.45799999999999996,132.066,4,0.615,0,0,0,0,1,0,0,0,0,0,0,0
1084,X,Lil Uzi Vert,0.0043,0.623,173798,0.58,0.0,0.39399999999999996,-7.0760000000000005,1,0.332,163.159,4,0.301,0,0,0,0,0,0,0,0,1,0,0,0
1085,No Sleep Leak,Lil Uzi Vert,0.0112,0.7879999999999999,189230,0.6890000000000001,0.0,0.22,-7.211,1,0.13,136.045,4,0.6809999999999999,0,0,0,0,0,0,0,0,1,0,0,0
1086,UnFazed (feat. The Weeknd),Lil Uzi Vert,0.0459,0.778,190355,0.7070000000000001,0.0,0.111,-3.6060000000000003,0,0.0746,126.684,4,0.45799999999999996,0,0,0,0,1,0,0,0,0,0,0,0
1087,Everybody Dies In Their Nightmares,XXXTENTACION,0.847,0.7340000000000001,95467,0.57,2.14e-05,0.11199999999999999,-7.066,0,0.133,129.953,4,0.6890000000000001,0,0,0,0,0,0,0,1,0,0,0,0
1088,Feelings Mutual,Lil Uzi Vert,0.105,0.585,233645,0.691,0.0,0.08800000000000001,-6.015,1,0.259,125.978,4,0.349,1,0,0,0,0,0,0,0,0,0,0,0
