,Track Name,Artist,Position,Streams,URL,Date,Region
114250,Foldin Clothes,J. Cole,162,139509,https://open.spotify.com/track/77IAeEz8LEchPN8UNjaTJ2,2017-01-02,us
114255,The Greatest,Sia,163,139404,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-02,us
114984,Oh Lord,MiC LOWRY,164,138996,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,2017-01-02,us
115110,Blue Ain't Your Color,Keith Urban,165,138817,https://open.spotify.com/track/6ZOPiKQeibCn7fP8dncucL,2017-01-02,us
115153,Hear Me Now,Alok,167,138615,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-02,us
116482,Ophelia,The Lumineers,168,137352,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,2017-01-02,us
116525,Attention,The Weeknd,169,137212,https://open.spotify.com/track/6pDVjCUA3B1vg9waKutAsv,2017-01-02,us
116543,Dynamite (feat. Pretty Sister),Nause,170,137147,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,2017-01-02,us
116912,'Till I Collapse,Eminem,171,136956,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2017-01-02,us
117772,Wake Up Where You Are,State of Sound,172,136842,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,2017-01-02,us
117887,Do What I Want,Lil Uzi Vert,173,135482,https://open.spotify.com/track/4IWGnyOHDrVZEtPWfs4s7q,2017-01-02,us
117963,Lose Yourself - Soundtrack Version,Eminem,174,135457,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-01-02,us
119438,Taped Up Heart (feat. Clara Mae),KREAM,175,135205,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,2017-01-02,us
119577,Unsteady,X Ambassadors,179,133579,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I,2017-01-02,us
119671,Death Of A Bachelor,Panic! At The Disco,180,133481,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,2017-01-02,us
119750,Wet Dreamz,J. Cole,181,133068,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e,2017-01-02,us
119866,Let It Go,James Bay,186,130903,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2017-01-02,us
120603,Childs Play,Drake,187,130083,https://open.spotify.com/track/3NxAG2ni1lLa8RKL6a0INc,2017-01-02,us
120616,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,188,129450,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi,2017-01-02,us
120698,Miss You,James Hersey,189,129272,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,2017-01-02,us
120847,Location,Khalid,190,129151,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-01-02,us
122344,She's Mine Pt. 2,J. Cole,191,127128,https://open.spotify.com/track/5rmcjZTrE9JR1YrbNZDFNW,2017-01-02,us
122347,Rap God,Eminem,192,126972,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt,2017-01-02,us
122405,H.O.L.Y.,Florida Georgia Line,194,126333,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N,2017-01-02,us
122493,Cake,Flo Rida,195,126205,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,2017-01-02,us
122996,Look Alive,Rae Sremmurd,196,125802,https://open.spotify.com/track/2IGr3q6ljcpLvHDFLtI0yW,2017-01-02,us
122998,Ordinary Life,The Weeknd,198,123961,https://open.spotify.com/track/7lsYGc5H5DHktxO7gbB8bN,2017-01-02,us
123001,It's Gotta Be You,Isaiah,199,123189,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-02,us
123782,Versace On The Floor,Bruno Mars,200,122488,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-01-02,us
123913,Hello,Adele,186,146419,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-03,us
124378,everybody dies,J. Cole,198,139731,https://open.spotify.com/track/1wIQtB3UQ1TfjNMZZqO6eh,2017-01-03,us
124387,Final Song,MØ,200,139227,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,2017-01-03,us
124753,Crazy Brazy,A$AP Mob,186,147523,https://open.spotify.com/track/59e7E2LMPZ2bhW5G6aCwX8,2017-01-04,us
124782,Castro,Yo Gotti,189,145869,https://open.spotify.com/track/0rHJxNaQRMGK6Y4TUx3xRO,2017-01-04,us
124806,History,Olivia Holt,170,160175,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-05,us
125374,Skateboard P,MadeinTYO,198,144479,https://open.spotify.com/track/4qdgv45EPcQqpQ08tF34f8,2017-01-05,us
125416,Shape of You,Ed Sheeran,1,1517787,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-06,us
128710,Castle on the Hill,Ed Sheeran,2,1472037,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,us
131066,Feel Me,Tyga,78,252671,https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl,2017-01-06,us
131076,Romantic - NOTD Remix,Stanaj,88,241156,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,2017-01-06,us
131474,Photograph,Ed Sheeran,90,240747,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-06,us
133793,Drinkin' Too Much,Sam Hunt,91,240743,https://open.spotify.com/track/1PouCui4RgDYcrQVAqdYuf,2017-01-06,us
133799,Don't Leave,Snakehips,99,226142,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-06,us
134560,Thinking Out Loud,Ed Sheeran,100,225907,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-06,us
136711,The A Team,Ed Sheeran,131,191271,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,2017-01-06,us
136922,Say Something Loving,The xx,144,178909,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF,2017-01-06,us
136995,So Close,Andrew McMahon in the Wilderness,169,164012,https://open.spotify.com/track/4ggbSF8UUSSO0wM5SockJ2,2017-01-06,us
136996,Move Your Body - Single Mix,Sia,177,159306,https://open.spotify.com/track/7ynCQo1KpBOyTdTdAnjSLZ,2017-01-06,us
137256,Drugs,August Alsina,199,149475,https://open.spotify.com/track/6CtJlacMtspgBVTzZG5aCM,2017-01-06,us
137257,Cash Machine,DRAM,192,135961,https://open.spotify.com/track/6GG2tkV9PRYGN5rniXPFXZ,2017-01-07,us
137285,Don't,Ed Sheeran,193,134420,https://open.spotify.com/track/6gTJaPuj8DT8RjuDJyBgzP,2017-01-07,us
137426,Seven Million (feat. Future),Lil Uzi Vert,197,133605,https://open.spotify.com/track/6j0teRL3WdExzqmy334sh5,2017-01-07,us
137428,Give Me Love,Ed Sheeran,200,133040,https://open.spotify.com/track/0SuG9kyzGRpDqrCWtgD6Lq,2017-01-07,us
137492,The Other,Lauv,184,131046,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,2017-01-08,us
137832,DEVASTATED,Joey Bada$$,200,125530,https://open.spotify.com/track/4ntsD33Pgsgk8rUyZLLiUV,2017-01-08,us
137915,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,144,169851,https://open.spotify.com/track/0zCfmceT1YvtZXGbR6Roht,2017-01-09,us
138024,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,171,154435,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-01-09,us
138178,There He Go,Kodak Black,177,150018,https://open.spotify.com/track/6canmpFnLHVUzvVWAodifz,2017-01-09,us
138258,beibs in the trap,Travis Scott,193,142686,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-01-09,us
138617,Oceans Away,A R I Z O N A,136,179923,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2017-01-10,us
139154,They Like,Yo Gotti,197,153491,https://open.spotify.com/track/5ZWwLNhwmJXM7yKZJ5sxN1,2017-01-12,us
139155,Paris,The Chainsmokers,5,1061304,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-13,us
141251,Not Afraid Anymore,Halsey,70,290124,https://open.spotify.com/track/1uoL9GX45dTnmrWQ7Ii1Ft,2017-01-13,us
141267,I Dare You,The xx,100,242805,https://open.spotify.com/track/044qU7kwVZaDwzWnRsmVVL,2017-01-13,us
141284,Dangerous,The xx,109,224632,https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt,2017-01-13,us
141321,T-Shirt,Migos,111,222242,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-01-13,us
141892,On Hold,The xx,129,203981,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB,2017-01-13,us
142040,Sex for Breakfast,Life of Dillon,152,189064,https://open.spotify.com/track/6CDaYzCjahDKqFAIslpveh,2017-01-13,us
142042,On My Way,Tiësto,164,180036,https://open.spotify.com/track/4hiUYb2nb6NlfTP9CD38Pe,2017-01-13,us
142290,Lips,The xx,168,178891,https://open.spotify.com/track/1onfcprzpSGh2LqrBh17AA,2017-01-13,us
142307,A Violent Noise,The xx,174,175818,https://open.spotify.com/track/661bbtA19xopO3lH0J4Qvr,2017-01-13,us
142323,I Miss You,Grey,190,166152,https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy,2017-01-13,us
142377,Call Casting,Migos,107,220427,https://open.spotify.com/track/0jOfl1nZf6sVBTG08Q4brn,2017-01-14,us
142428,Champions,Kanye West,198,141632,https://open.spotify.com/track/2nBI3iWLhupR7LyAJ5GGkE,2017-01-14,us
142429,Issues,Julia Michaels,179,146047,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-01-16,us
144920,Losin Control,Russ,200,133507,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-01-16,us
145272,m.A.A.d city,Kendrick Lamar,200,144453,https://open.spotify.com/track/439TlnnznSiBbQbgXiBqAd,2017-01-18,us
145340,High For Hours,J. Cole,102,234838,https://open.spotify.com/track/4WfjYOo0JxommRm1PyObJl,2017-01-19,us
145356,Changing,John Mayer,47,364991,https://open.spotify.com/track/6eIygPhGcBFKKcxlGTJlY0,2017-01-20,us
145367,Moving On and Getting Over,John Mayer,52,340658,https://open.spotify.com/track/1crSsvtU9wZB15dIQXV2QH,2017-01-20,us
145414,Love on the Weekend,John Mayer,77,278856,https://open.spotify.com/track/0oiCeOPwm4zhwfyIpAE37y,2017-01-20,us
145527,You're Gonna Live Forever in Me,John Mayer,96,242845,https://open.spotify.com/track/51lPx6ZCSalL2kvSrDUyJc,2017-01-20,us
145537,Halfway Off The Balcony,Big Sean,126,205814,https://open.spotify.com/track/4atJ40xfasjdM9ZF3p07BV,2017-01-20,us
145573,Running Back (feat. Lil Wayne),Wale,144,185121,https://open.spotify.com/track/2h3i5tGUl6hMu572umjcGo,2017-01-20,us
145681,On + Off,Maggie Rogers,162,171953,https://open.spotify.com/track/6HzDEVbfnDD1p0qFKqiZWU,2017-01-20,us
145685,Despacito (Featuring Daddy Yankee),Luis Fonsi,188,145724,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-01-21,us
148394,Misunderstood,PnB Rock,193,141589,https://open.spotify.com/track/3nxgKa7boB4WjD0X01MXtJ,2017-01-21,us
148401,Down,Marian Hill,156,163091,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,2017-01-23,us
148643,Thumbs,Sabrina Carpenter,184,151928,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,2017-01-24,us
148802,Look at Me!,XXXTENTACION,195,147434,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms,2017-01-25,us
148842,May We All,Florida Georgia Line,200,145862,https://open.spotify.com/track/498ZVInMGDkmmNVpSWqHiZ,2017-01-25,us
148907,Magic,Thomas Gold,152,176086,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,2017-01-26,us
148969,Get Right Witcha,Migos,17,604898,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj,2017-01-27,us
149165,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,23,558247,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-01-27,us
150356,Culture (feat. DJ Khaled),Migos,24,539411,https://open.spotify.com/track/4oLuMvGQ4WJfU2s4OM6nfE,2017-01-27,us
150371,Slippery (feat. Gucci Mane),Migos,25,527222,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-01-27,us
150886,Kelly Price (feat. Travis Scott),Migos,30,505221,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld,2017-01-27,us
150969,What The Price,Migos,43,433821,https://open.spotify.com/track/7sO0dVFCfixpLshm4daMH3,2017-01-27,us
150979,Scared to Be Lonely,Martin Garrix,53,398713,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-01-27,us
153347,Brown Paper Bag,Migos,54,390833,https://open.spotify.com/track/5wihevBA7MO9PNYyWyTfkh,2017-01-27,us
153363,Deadz (feat. 2 Chainz),Migos,58,379242,https://open.spotify.com/track/4AlrLQ2RMxOwz1gTTkb4vQ,2017-01-27,us
153371,Big On Big,Migos,59,377126,https://open.spotify.com/track/3BoPOp7YNORLqMUjE5XAh9,2017-01-27,us
153378,All Ass,Migos,65,341026,https://open.spotify.com/track/5QxqypupYWHrY8IkGCSObQ,2017-01-27,us
153387,Out Yo Way,Migos,70,323627,https://open.spotify.com/track/4Dbn05LNVX5giGbgbz5fdQ,2017-01-27,us
153395,Escape,Kehlani,112,239067,https://open.spotify.com/track/5clYhUpqYzy0Fdz3TdtZ3j,2017-01-27,us
153397,So Good,Zara Larsson,144,204773,https://open.spotify.com/track/54LGxQGf5LPXNGjtzDZ5IE,2017-01-27,us
153639,CRZY,Kehlani,149,196264,https://open.spotify.com/track/6Dwtha2FtZFoMEBh5GR2sq,2017-01-27,us
153647,Distraction,Kehlani,154,189673,https://open.spotify.com/track/2wSQyp6VzUopSFBinRo1iD,2017-01-27,us
153654,Do U Dirty,Kehlani,189,165522,https://open.spotify.com/track/6piGXG0H9AybPDVnwwIMao,2017-01-27,us
153658,Halo,Beyoncé,195,151581,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,2017-01-28,us
153765,Keep On,Kehlani,197,150441,https://open.spotify.com/track/4MV4wa3Dke1GMBtk06GMR0,2017-01-28,us
153766,Undercover,Kehlani,199,148637,https://open.spotify.com/track/6krNSTegkvGMmdIUOUEQH1,2017-01-28,us
153770,Gangsta,Kehlani,189,147537,https://open.spotify.com/track/1W7zkKgRv9mrLbfdQ8XyH3,2017-01-30,us
153771,Dirt On My Boots,Jon Pardi,200,142160,https://open.spotify.com/track/7f08qp3HROTkfrtNpiYGGo,2017-01-30,us
153858,I Think She Like Me,Rick Ross,186,156250,https://open.spotify.com/track/5V1QsNSEDF7YmNBhSKhE75,2017-01-31,us
153861,Body Like A Back Road,Sam Hunt,115,229835,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2017-02-01,us
154502,Not Nice,PARTYNEXTDOOR,199,153399,https://open.spotify.com/track/4STaHtfguDMkWbPEo6Fwcx,2017-02-01,us
154519,PRBLMS,6LACK,200,152418,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2017-02-01,us
154851,Believer,Imagine Dragons,139,202595,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-02-02,us
157867,A Guy With a Girl,Blake Shelton,195,158382,https://open.spotify.com/track/5sjIhQzNljMVrDklI91ezp,2017-02-02,us
157868,Sweet Child O' Mine,Guns N' Roses,200,154748,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,2017-02-02,us
157896,No Favors,Big Sean,8,961316,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,2017-02-03,us
158028,Jump Out The Window,Big Sean,21,567443,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,2017-02-03,us
158131,Light,Big Sean,24,564734,https://open.spotify.com/track/0URaKGzNTtzKRtsJN1RkA9,2017-02-03,us
158143,Sacrifices,Big Sean,26,553815,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5,2017-02-03,us
158178,Owe Me,Big Sean,33,501068,https://open.spotify.com/track/1u0MOgWF1bbylVxpJG2ZjB,2017-02-03,us
158197,Voices In My Head/Stick To The Plan,Big Sean,44,453242,https://open.spotify.com/track/2pzuU8vLaG8W1P31X65ZP9,2017-02-03,us
158211,Same Time Pt. 1,Big Sean,45,444428,https://open.spotify.com/track/7yoe9vbbzakNAXwb1UaWLS,2017-02-03,us
158219,Intro,Big Sean,56,399247,https://open.spotify.com/track/35k5ePiDMMdacA7jIF9RFY,2017-02-03,us
158224,Sunday Morning Jetpack,Big Sean,57,396151,https://open.spotify.com/track/5VlstKgCJPHDIMCQO4jHcQ,2017-02-03,us
158232,Bigger Than Me,Big Sean,59,394660,https://open.spotify.com/track/6zpXc7WJ3TqYWb02B6sKyF,2017-02-03,us
158246,Inspire Me,Big Sean,64,364080,https://open.spotify.com/track/7M62jxrvr7UJdo6DchAFf3,2017-02-03,us
158254,Sooner Or Later,Aaron Carter,155,199451,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,2017-02-03,us
158388,I Think Of You,Jeremih,191,167613,https://open.spotify.com/track/5f5KGCBUtnR3dTSdNfRcZG,2017-02-03,us
158392,First Day Out,Tee Grizzley,139,207135,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2017-02-04,us
158717,F*ck Up Some Commas,Future,175,166553,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1,2017-02-04,us
158727,Rolex,Ayo & Teo,195,155010,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,2017-02-04,us
159060,Million Reasons,Lady Gaga,196,145569,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2017-02-05,us
159594,Poker Face,Lady Gaga,85,252419,https://open.spotify.com/track/1QV6tiMFM6fSOKOGLMHYYg,2017-02-06,us
159601,Bad Romance,Lady Gaga,87,249579,https://open.spotify.com/track/5P5cGNzqh6A353N3ShDK6Y,2017-02-06,us
159606,Perfect Illusion,Lady Gaga,107,224680,https://open.spotify.com/track/5ou59ERA2f7ffyAxAcZyVz,2017-02-06,us
159643,Telephone,Lady Gaga,121,209865,https://open.spotify.com/track/00BuKLSAFkaEkaVAgIMbeA,2017-02-06,us
159644,Just Dance,Lady Gaga,137,192517,https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J,2017-02-06,us
159646,Born This Way,Lady Gaga,149,180380,https://open.spotify.com/track/209NkbzmsUa9pAobU7xGyf,2017-02-06,us
159649,A-YO,Lady Gaga,169,161888,https://open.spotify.com/track/6FopJmIHgp2ADIHEDrJixZ,2017-02-06,us
159658,Better Man,Little Big Town,200,154204,https://open.spotify.com/track/23TxRN09aR1RB0G0tFoT0b,2017-02-07,us
159664,Don't Stop Believin',Journey,167,178922,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2017-02-09,us
160023,Wonderwall - Remastered,Oasis,183,167684,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2017-02-09,us
160937,Stay With Me,Sam Smith,196,161862,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,2017-02-09,us
161307,Take Me To Church,Hozier,198,160450,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,2017-02-09,us
161488,Chained To The Rhythm,Katy Perry,10,764953,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-10,us
162891,Outlet,Desiigner,76,293456,https://open.spotify.com/track/6E39QsoWB7JjphPF9xCQSN,2017-02-10,us
162930,Shape of You - Galantis Remix,Ed Sheeran,147,205048,https://open.spotify.com/track/5H7CwzYZ60e7w69tX4ivQN,2017-02-10,us
162935,T-Shirt (Spotify Mix) - Recorded at Spotify Studios NYC,Migos,148,204434,https://open.spotify.com/track/7yTGNfswQgcfZ0Y1LLI5aA,2017-02-10,us
162936,I Love You,Axwell /\ Ingrosso,157,193995,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE,2017-02-10,us
163507,Same Drugs,Chance The Rapper,182,173911,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF,2017-02-10,us
163554,Don't Kill My Vibe,Sigrid,187,168085,https://open.spotify.com/track/4WdCxlUyj3TCTBaJx5s9tF,2017-02-10,us
163581,Yeah Yeah (feat. Young Thug),Travis Scott,200,162786,https://open.spotify.com/track/30rFcHLyR2K2FKGvIMhTIv,2017-02-10,us
163582,Dab of Ranch - Recorded at Spotify Studios NYC,Migos,148,198419,https://open.spotify.com/track/3lNfezSWDZIdt6XMwyNCJi,2017-02-11,us
163586,Lights Down Low,MAX,183,166090,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori,2017-02-11,us
163746,Instinct (feat. MadeinTYO),Roy Woods,193,158252,https://open.spotify.com/track/49VzL5oBsUICN7U34T98b9,2017-02-11,us
163752,Die A Happy Man,Thomas Rhett,194,143940,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n,2017-02-12,us
163802,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Nick Jonas,199,141437,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO,2017-02-12,us
163866,All We Got (feat. Kanye West & Chicago Children's Choir),Chance The Rapper,56,331333,https://open.spotify.com/track/3ZLyt2ndLFBh148XRYjYYZ,2017-02-13,us
163898,Angels (feat. Saba),Chance The Rapper,89,257981,https://open.spotify.com/track/0jx8zY5JQsS4YEQcfkoc5C,2017-02-13,us
163916,All Night (feat. Knox Fortune),Chance The Rapper,98,249952,https://open.spotify.com/track/60xaS8mYBKUW4VQQ666N0T,2017-02-13,us
164325,Smoke Break (feat. Future),Chance The Rapper,120,217709,https://open.spotify.com/track/1Uq3IOIy1CUlHUgP6vWpum,2017-02-13,us
164349,Blessings,Chance The Rapper,125,213104,https://open.spotify.com/track/2VQc9orzwE6a5qFfy54P6e,2017-02-13,us
164353,Summer Friends (feat. Jeremih & Francis & The Lights),Chance The Rapper,129,211105,https://open.spotify.com/track/2fl0B0OaXjWbjHCQFx2O8W,2017-02-13,us
164357,Mixtape (feat. Young Thug & Lil Yachty),Chance The Rapper,170,180347,https://open.spotify.com/track/0WCbhE2evMrIwRM0DlMy9k,2017-02-13,us
164360,Purple Rain,Prince,193,162970,https://open.spotify.com/track/54X78diSLoUDI3joC2bjMz,2017-02-13,us
164370,Dangerous Woman,Ariana Grande,198,157186,https://open.spotify.com/track/2h1IPjP471JJRSShTHRUhi,2017-02-13,us
164377,Make You Feel My Love,Adele,61,324576,https://open.spotify.com/track/7rPLZ8Krm6CZIbraFUlnWZ,2017-02-14,us
164397,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,116,235052,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,2017-02-14,us
164403,All of Me,John Legend,117,234653,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-02-14,us
164612,Shining,DJ Khaled,129,219250,https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI,2017-02-14,us
164728,Skinny Love,Bon Iver,131,217118,https://open.spotify.com/track/3ZMv9EzGoteNi5Qnx0KpEO,2017-02-14,us
164737,She Will Be Loved - Radio Mix,Maroon 5,135,213410,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,2017-02-14,us
164759,A Thousand Years,Christina Perri,151,204036,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,2017-02-14,us
164829,No Scrubs,TLC,155,201499,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,2017-02-14,us
165114,Mess Is Mine,Vance Joy,156,201065,https://open.spotify.com/track/7BVwi9cIzSc6tpyxsp47vJ,2017-02-14,us
165177,Let Her Go,Passenger,168,197256,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,2017-02-14,us
165597,Your Body Is a Wonderland,John Mayer,174,196344,https://open.spotify.com/track/7vFv0yFGMJW3qVXbAd9BK9,2017-02-14,us
165599,Gold Digger,Kanye West,180,190740,https://open.spotify.com/track/5XJJdNPkwmbUwE79gv0NxK,2017-02-14,us
166154,Iris,The Goo Goo Dolls,184,188495,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,2017-02-14,us
166175,Only Love,Ben Howard,188,184687,https://open.spotify.com/track/3MdYFBIzPf7lSJnI8wi3Ka,2017-02-14,us
166177,Better Together,Jack Johnson,196,176804,https://open.spotify.com/track/2iXdwVdzA0KrI2Q0iZNJbX,2017-02-14,us
166179,Love Myself,Hailee Steinfeld,197,176674,https://open.spotify.com/track/007d7JT41sSc1HqWTs4uw7,2017-02-14,us
166182,Cold,Maroon 5,122,223209,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-02-15,us
167411,Kiss,Prince,198,166716,https://open.spotify.com/track/62LJFaYihsdVrrkgUOJC05,2017-02-15,us
